address,scam_type,total_received_btc,total_sent_btc,balance_btc,transaction_count,first_seen,last_seen,is_scam,dataset_source
legitimate_002446,legitimate,3.5202314707730595,1.150236276012622,0.01748105090650009,80,2018-03-06,2019-01-24,0,cryptoscam_synthetic
legitimate_002447,legitimate,2.28658297818245,0.029390230389097036,0.15617248419828061,145,2018-09-25,2019-01-23,0,cryptoscam_synthetic
legitimate_002448,legitimate,4.932599896247294,0.5047839665216568,0.0019176575089155615,123,2018-06-24,2019-12-01,0,cryptoscam_synthetic
legitimate_002449,legitimate,1.116572772342912,0.10333087762076243,0.4835961545971015,24,2018-04-06,2019-05-07,0,cryptoscam_synthetic
legitimate_002450,legitimate,4.204078272536032,6.657678882221264,0.09371976134905863,140,2018-06-15,2019-09-25,0,cryptoscam_synthetic
legitimate_002451,legitimate,2.5647273320048263,0.10574717911514098,0.25734710628279095,24,2018-09-06,2019-09-12,0,cryptoscam_synthetic
legitimate_002452,legitimate,0.07250043003224138,10.182467259783659,0.0616217396009992,59,2018-12-27,2019-09-03,0,cryptoscam_synthetic
legitimate_002453,legitimate,2.368586102105639,3.7446554631275424,0.059544306651825155,134,2018-08-17,2019-11-09,0,cryptoscam_synthetic
legitimate_002454,legitimate,3.0660864083576973,0.7736133191208493,0.1294133519975277,1,2018-06-24,2019-01-13,0,cryptoscam_synthetic
legitimate_002455,legitimate,1.8275963485995375,0.13412383936260505,0.033383534326304844,39,2018-12-04,2019-01-11,0,cryptoscam_synthetic
legitimate_002456,legitimate,4.107828517157367,2.062128855362866,0.5450713464823338,131,2018-07-09,2019-07-12,0,cryptoscam_synthetic
legitimate_002457,legitimate,2.6849734945660666,0.09252749541175126,0.5714280250792568,25,2018-11-24,2019-11-11,0,cryptoscam_synthetic
legitimate_002458,legitimate,2.341652829684154,4.994436919277325,0.08715199644662565,183,2018-10-03,2019-03-14,0,cryptoscam_synthetic
legitimate_002459,legitimate,0.07122908066818907,3.4206613270972444,0.20656733707793276,167,2018-06-03,2019-06-20,0,cryptoscam_synthetic
legitimate_002460,legitimate,1.156274493527834,1.568745648163938,0.17738594483638187,43,2018-09-17,2019-12-01,0,cryptoscam_synthetic
legitimate_002461,legitimate,0.5086807037593961,0.527777188678701,0.09700998927241286,106,2018-01-21,2019-07-07,0,cryptoscam_synthetic
legitimate_002462,legitimate,1.2194151791722574,3.720031584613059,0.056625900134440105,113,2018-01-14,2019-03-02,0,cryptoscam_synthetic
legitimate_002463,legitimate,1.931761757022492,1.234325370601097,0.04713568552177155,51,2018-12-16,2019-09-06,0,cryptoscam_synthetic
legitimate_002464,legitimate,0.14752302126553288,0.9015510227246015,0.048215600267046244,19,2018-06-25,2019-01-24,0,cryptoscam_synthetic
legitimate_002465,legitimate,3.2479172066787108,0.49186577267801196,0.2669811022924217,14,2018-08-15,2019-01-06,0,cryptoscam_synthetic
legitimate_002466,legitimate,0.8172551135288564,1.0187035734119938,0.07456893459248277,91,2018-01-19,2019-08-16,0,cryptoscam_synthetic
legitimate_002467,legitimate,4.936590752134723,0.3672396107765461,0.4076147056356705,88,2018-04-27,2019-06-25,0,cryptoscam_synthetic
legitimate_002468,legitimate,0.5496252189814258,2.1019892684971673,0.009793141225707897,156,2018-06-12,2019-06-02,0,cryptoscam_synthetic
legitimate_002469,legitimate,1.1860010402310435,1.9023014234266016,0.050537567317431586,154,2018-12-01,2019-07-28,0,cryptoscam_synthetic
legitimate_002470,legitimate,0.6611788876477622,1.0657321309432524,0.09935944485315173,107,2018-11-20,2019-06-10,0,cryptoscam_synthetic
legitimate_002471,legitimate,1.7832032791335375,6.182117079935243,0.027551522335028472,118,2018-11-03,2019-12-06,0,cryptoscam_synthetic
legitimate_002472,legitimate,1.04790476631189,1.3708377411718278,0.03120769455782358,88,2018-02-28,2019-04-19,0,cryptoscam_synthetic
legitimate_002473,legitimate,13.978078278726024,10.160298713811706,0.31139561945378325,8,2018-03-19,2019-06-12,0,cryptoscam_synthetic
legitimate_002474,legitimate,0.8571892591249815,0.4242616479858163,0.05573678188321307,101,2018-11-06,2019-09-18,0,cryptoscam_synthetic
legitimate_002475,legitimate,0.48474206264912323,1.4712069417673748,0.5442662217885218,76,2018-09-04,2019-09-09,0,cryptoscam_synthetic
legitimate_002476,legitimate,1.2929465252528167,4.753259532450645,0.46600314675094573,187,2018-01-08,2019-12-21,0,cryptoscam_synthetic
legitimate_002477,legitimate,0.1827865536901925,1.543736543455711,0.05878176557733794,19,2018-07-20,2019-02-21,0,cryptoscam_synthetic
legitimate_002478,legitimate,0.12063479759686757,0.20749609601384167,0.16357221493426813,86,2018-12-12,2019-04-09,0,cryptoscam_synthetic
legitimate_002479,legitimate,1.2148231272544434,6.5890692214400595,0.04632950263883916,54,2018-07-28,2019-03-17,0,cryptoscam_synthetic
legitimate_002480,legitimate,1.8349980018428584,0.8493158941052514,0.08365344725741106,85,2018-09-14,2019-11-27,0,cryptoscam_synthetic
legitimate_002481,legitimate,2.5740941562524062,2.6867676210283724,0.7400874572148511,197,2018-02-23,2019-10-17,0,cryptoscam_synthetic
legitimate_002482,legitimate,1.5474529724477608,0.44246930187867217,0.18251896295988168,4,2018-06-14,2019-03-18,0,cryptoscam_synthetic
legitimate_002483,legitimate,3.2260406371028405,1.8514798653280202,0.043029431650531115,158,2018-09-12,2019-09-12,0,cryptoscam_synthetic
legitimate_002484,legitimate,0.03828478848944111,3.622096190558019,0.007909552257442871,35,2018-10-05,2019-10-19,0,cryptoscam_synthetic
legitimate_002485,legitimate,1.2828684310289247,2.306102262422511,0.15051259708289155,161,2018-02-21,2019-04-03,0,cryptoscam_synthetic
legitimate_002486,legitimate,0.6244088961180084,0.21321779743419464,0.39147076373101486,144,2018-10-19,2019-11-26,0,cryptoscam_synthetic
legitimate_002487,legitimate,2.149358245253369,3.1186333777434427,0.5940591923461968,148,2018-04-14,2019-03-12,0,cryptoscam_synthetic
legitimate_002488,legitimate,2.1833993689212665,9.524471321667972,0.012669628145757748,27,2018-06-18,2019-06-23,0,cryptoscam_synthetic
legitimate_002489,legitimate,2.605503274456212,0.9645173544819754,0.21717866721362702,173,2018-09-17,2019-01-24,0,cryptoscam_synthetic
legitimate_002490,legitimate,3.4157851839397697,0.011764354113898408,0.0526944052437262,75,2018-06-15,2019-07-28,0,cryptoscam_synthetic
legitimate_002491,legitimate,1.8610291415704858,2.7994985434977684,0.08608533612747335,73,2018-10-19,2019-08-05,0,cryptoscam_synthetic
legitimate_002492,legitimate,1.249564575385489,1.3217873815028738,0.25597090346078655,104,2018-01-23,2019-02-27,0,cryptoscam_synthetic
legitimate_002493,legitimate,0.003375758313820996,0.7782269546772652,0.08568516111214901,23,2018-07-07,2019-04-15,0,cryptoscam_synthetic
legitimate_002494,legitimate,0.6128793060777772,3.7201615513167923,0.13799003832910475,28,2018-12-02,2019-04-05,0,cryptoscam_synthetic
legitimate_002495,legitimate,2.126789603363509,0.3712953210604618,0.012786531166456184,9,2018-11-15,2019-02-13,0,cryptoscam_synthetic
legitimate_002496,legitimate,0.48907798296811145,0.42400176583405513,0.05794196612807077,147,2018-12-15,2019-06-02,0,cryptoscam_synthetic
legitimate_002497,legitimate,1.9707789376545797,0.9095580219553236,0.22956742094587326,137,2018-05-18,2019-02-16,0,cryptoscam_synthetic
legitimate_002498,legitimate,6.302899996608355,3.381264587313185,0.34515396368306794,88,2018-03-15,2019-09-04,0,cryptoscam_synthetic
legitimate_002499,legitimate,0.331788701870944,0.4474303065099053,0.02152014155666357,190,2018-11-17,2019-10-26,0,cryptoscam_synthetic
legitimate_002500,legitimate,1.1543475035939592,0.33203508307626817,0.08891831431646621,91,2018-08-27,2019-04-26,0,cryptoscam_synthetic
legitimate_002501,legitimate,1.333721166273487,7.090362258271391,0.013742763482073829,100,2018-08-22,2019-11-06,0,cryptoscam_synthetic
legitimate_002502,legitimate,2.9079792796056037,6.884556471838308,0.12395980755150252,187,2018-08-09,2019-11-24,0,cryptoscam_synthetic
legitimate_002503,legitimate,0.5237744083782738,6.063009820807678,0.449912944012094,37,2018-08-28,2019-08-27,0,cryptoscam_synthetic
legitimate_002504,legitimate,1.3342746747384826,3.243104490805415,0.13481843092965734,100,2018-01-20,2019-03-01,0,cryptoscam_synthetic
legitimate_002505,legitimate,9.87456496726223,4.755773604140426,0.31269570593547713,142,2018-12-26,2019-12-09,0,cryptoscam_synthetic
legitimate_002506,legitimate,1.2294828287212773,0.2323451803366792,0.08591903963541292,44,2018-09-01,2019-01-19,0,cryptoscam_synthetic
legitimate_002507,legitimate,0.6811150500979797,0.4100335477007647,0.09406339665555397,86,2018-07-08,2019-01-10,0,cryptoscam_synthetic
legitimate_002508,legitimate,1.9127319974879367,2.125006560162113,0.08314515085679386,132,2018-05-05,2019-06-20,0,cryptoscam_synthetic
legitimate_002509,legitimate,14.279502110767597,0.7383385636327636,0.008444753225416587,144,2018-10-10,2019-02-14,0,cryptoscam_synthetic
legitimate_002510,legitimate,1.2812662486538842,5.428258544424264,0.03822839478460599,191,2018-10-03,2019-05-18,0,cryptoscam_synthetic
legitimate_002511,legitimate,2.836039543933361,1.403188952254016,0.07604799989686481,118,2018-03-08,2019-03-14,0,cryptoscam_synthetic
legitimate_002512,legitimate,10.807483573573254,5.350673099660452,0.032268574510660744,171,2018-01-06,2019-02-22,0,cryptoscam_synthetic
legitimate_002513,legitimate,1.8991344764451474,0.16681859716931402,0.07701978314453739,92,2018-09-06,2019-02-21,0,cryptoscam_synthetic
legitimate_002514,legitimate,3.053311417216494,6.5654988532997764,0.025903720370496687,56,2018-02-26,2019-11-15,0,cryptoscam_synthetic
legitimate_002515,legitimate,1.3229739417985975,3.110041950785695,0.24205927937131447,26,2018-11-03,2019-07-02,0,cryptoscam_synthetic
legitimate_002516,legitimate,1.3758442946330194,1.2114460836122838,0.9219438893741005,2,2018-08-17,2019-01-24,0,cryptoscam_synthetic
legitimate_002517,legitimate,6.503016925022113,3.8988676198455687,0.12797888955783399,27,2018-07-24,2019-08-25,0,cryptoscam_synthetic
legitimate_002518,legitimate,4.8610628085277074,1.4947832597286228,0.015699139432000346,106,2018-10-14,2019-02-20,0,cryptoscam_synthetic
legitimate_002519,legitimate,0.013949937413145253,0.5663874972481693,0.40950647871086254,168,2018-05-27,2019-12-04,0,cryptoscam_synthetic
legitimate_002520,legitimate,3.3589393756855923,0.534057580966462,0.021448406813063994,4,2018-01-01,2019-10-15,0,cryptoscam_synthetic
legitimate_002521,legitimate,0.6422061126080947,4.223371648528994,0.08419896295286805,153,2018-11-06,2019-10-15,0,cryptoscam_synthetic
legitimate_002522,legitimate,1.3876570250269376,0.4280173628766717,0.21366896288053105,98,2018-03-08,2019-06-18,0,cryptoscam_synthetic
legitimate_002523,legitimate,1.3355071894640909,8.413239696919028,0.14342808198296866,106,2018-08-27,2019-06-02,0,cryptoscam_synthetic
legitimate_002524,legitimate,1.1364089619916702,4.025565643355011,0.044532378555969095,158,2018-04-06,2019-03-18,0,cryptoscam_synthetic
legitimate_002525,legitimate,1.9719145445395263,6.254864706324109,0.05072530987540887,51,2018-12-17,2019-03-22,0,cryptoscam_synthetic
legitimate_002526,legitimate,23.555438386986758,13.11939780283261,0.2456994104235538,65,2018-10-11,2019-07-26,0,cryptoscam_synthetic
legitimate_002527,legitimate,3.950106671024189,4.019883130427686,0.1734428304237758,90,2018-12-22,2019-11-17,0,cryptoscam_synthetic
legitimate_002528,legitimate,1.591464615897249,1.9789178025423808,0.3958929898595348,188,2018-06-18,2019-06-17,0,cryptoscam_synthetic
legitimate_002529,legitimate,17.00368469334602,3.8322182773311857,0.25656317606789386,191,2018-02-28,2019-06-17,0,cryptoscam_synthetic
legitimate_002530,legitimate,2.077260289523353,0.5141240169117184,0.00837488225361599,1,2018-09-27,2019-01-17,0,cryptoscam_synthetic
legitimate_002531,legitimate,3.0344881914451243,5.85720535589528,0.06148419901624526,11,2018-10-03,2019-03-18,0,cryptoscam_synthetic
legitimate_002532,legitimate,1.1600702360810904,2.2686301357089587,0.06849167288284222,59,2018-04-24,2019-08-02,0,cryptoscam_synthetic
legitimate_002533,legitimate,1.747024463502011,9.789317948068813,0.18492263356292094,125,2018-08-22,2019-05-05,0,cryptoscam_synthetic
legitimate_002534,legitimate,4.254241310284713,2.4436471044075745,0.1373071429176526,111,2018-08-08,2019-02-28,0,cryptoscam_synthetic
legitimate_002535,legitimate,8.821116501529891,8.12871579502573,0.07045308360081062,50,2018-11-06,2019-04-09,0,cryptoscam_synthetic
legitimate_002536,legitimate,0.1801471114090173,2.938817220553716,0.3037835975047084,135,2018-10-25,2019-12-04,0,cryptoscam_synthetic
legitimate_002537,legitimate,0.8283826791259041,7.349795732750786,0.3761982881835724,111,2018-04-17,2019-02-06,0,cryptoscam_synthetic
legitimate_002538,legitimate,2.00263499525729,1.7030105221206404,0.03029805434462491,128,2018-12-23,2019-02-01,0,cryptoscam_synthetic
legitimate_002539,legitimate,4.809943456710087,3.56109365040895,0.17330596333208836,38,2018-12-03,2019-04-07,0,cryptoscam_synthetic
legitimate_002540,legitimate,8.113720690552945,2.059565314508727,0.3352389178232491,169,2018-03-16,2019-09-26,0,cryptoscam_synthetic
legitimate_002541,legitimate,0.1431741187849345,1.4045110787610078,0.3439945072791712,116,2018-05-02,2019-05-04,0,cryptoscam_synthetic
legitimate_002542,legitimate,0.4287258206134227,1.6088988129475128,0.02680696051686073,114,2018-10-25,2019-10-07,0,cryptoscam_synthetic
legitimate_002543,legitimate,1.8896146796862818,0.05781467551626192,0.03896698151157149,153,2018-05-20,2019-05-11,0,cryptoscam_synthetic
legitimate_002544,legitimate,7.210744667656918,1.1363440351229137,0.19232903506990862,24,2018-06-22,2019-12-09,0,cryptoscam_synthetic
legitimate_002545,legitimate,0.6747091537667831,4.329575377091405,0.12389758214734695,37,2018-08-24,2019-01-10,0,cryptoscam_synthetic
legitimate_002546,legitimate,1.826979783776987,9.825205708656071,0.06439490609766332,166,2018-08-13,2019-12-08,0,cryptoscam_synthetic
legitimate_002547,legitimate,9.328628329127397,1.1530273623405265,0.49866694802056727,191,2018-02-03,2019-11-22,0,cryptoscam_synthetic
legitimate_002548,legitimate,6.1284879050383285,0.8810428282461296,0.06854686178440444,71,2018-04-27,2019-02-12,0,cryptoscam_synthetic
legitimate_002549,legitimate,2.150250349301561,0.8043280018023022,0.42968901627847605,68,2018-08-28,2019-02-04,0,cryptoscam_synthetic
legitimate_002550,legitimate,7.158210205903271,1.1474732616304437,0.21173757687345385,29,2018-02-22,2019-03-26,0,cryptoscam_synthetic
legitimate_002551,legitimate,9.615846440582807,2.3319625126919785,0.0758095860311526,98,2018-08-13,2019-09-01,0,cryptoscam_synthetic
legitimate_002552,legitimate,0.9137628755196923,0.5187775175452995,0.13429949499972607,103,2018-12-09,2019-11-22,0,cryptoscam_synthetic
legitimate_002553,legitimate,1.439888216005304,0.7882779951650122,0.10735082288254905,32,2018-09-10,2019-01-08,0,cryptoscam_synthetic
legitimate_002554,legitimate,0.3813738654519966,1.7137130872425383,0.04916359497237161,104,2018-05-02,2019-01-01,0,cryptoscam_synthetic
legitimate_002555,legitimate,2.1998824749456247,2.224961937111876,0.6084674784524411,22,2018-10-02,2019-06-21,0,cryptoscam_synthetic
legitimate_002556,legitimate,0.6506390461356053,5.486348835191901,0.28993000775132405,125,2018-07-27,2019-01-14,0,cryptoscam_synthetic
legitimate_002557,legitimate,3.4566096780013,4.156313025887963,0.02964671325395528,78,2018-05-28,2019-09-18,0,cryptoscam_synthetic
legitimate_002558,legitimate,0.8807864476937901,0.6595201961724617,0.24950803770206426,49,2018-10-20,2019-07-05,0,cryptoscam_synthetic
legitimate_002559,legitimate,7.06380598074948,2.1188126626366057,0.18819256596962697,20,2018-01-08,2019-09-24,0,cryptoscam_synthetic
legitimate_002560,legitimate,5.868522685880794,3.8441390513447886,0.30637083353026234,183,2018-08-27,2019-02-06,0,cryptoscam_synthetic
legitimate_002561,legitimate,13.772783363853396,1.6095024561637832,0.07862200572373484,124,2018-01-11,2019-10-08,0,cryptoscam_synthetic
legitimate_002562,legitimate,0.17365221824444638,0.20286792313582405,0.40017255134647806,90,2018-06-15,2019-03-06,0,cryptoscam_synthetic
legitimate_002563,legitimate,17.081694085555274,1.5209293153907681,0.2069103708348095,30,2018-03-08,2019-05-01,0,cryptoscam_synthetic
legitimate_002564,legitimate,1.2191456437123307,0.2558172109234238,0.08590648786910643,144,2018-11-02,2019-12-21,0,cryptoscam_synthetic
legitimate_002565,legitimate,0.6322645438945104,0.017179402446311484,0.08129390653491358,145,2018-06-28,2019-06-15,0,cryptoscam_synthetic
legitimate_002566,legitimate,1.5452109354543406,0.33251333395169236,0.007863673673865076,2,2018-12-07,2019-05-12,0,cryptoscam_synthetic
legitimate_002567,legitimate,1.8130818493083103,4.982592645874894,0.008748165299480429,164,2018-04-02,2019-10-01,0,cryptoscam_synthetic
legitimate_002568,legitimate,2.263148342046053,0.4629772410459859,0.19075274830120434,170,2018-05-19,2019-04-28,0,cryptoscam_synthetic
legitimate_002569,legitimate,5.434183995618496,0.7527674051651346,0.7295761267583376,115,2018-03-23,2019-05-02,0,cryptoscam_synthetic
legitimate_002570,legitimate,0.7307204770543025,0.12268219039369604,0.01507639971695937,196,2018-02-27,2019-05-08,0,cryptoscam_synthetic
legitimate_002571,legitimate,1.0411703502882546,0.2321411279123172,0.6128484488774006,183,2018-01-09,2019-11-04,0,cryptoscam_synthetic
legitimate_002572,legitimate,0.5869297409324512,1.6365994780943451,0.13712316409724704,15,2018-09-23,2019-03-04,0,cryptoscam_synthetic
legitimate_002573,legitimate,5.270662148633505,1.9408655783235094,0.015062206462893114,50,2018-02-07,2019-01-28,0,cryptoscam_synthetic
legitimate_002574,legitimate,6.373460294767955,1.668378036271849,0.005086530826426814,191,2018-10-28,2019-04-04,0,cryptoscam_synthetic
legitimate_002575,legitimate,0.2562860275433019,1.8099951592675378,0.19374752704042433,142,2018-12-14,2019-02-01,0,cryptoscam_synthetic
legitimate_002576,legitimate,5.574088131786855,0.23407484344465668,0.02247360490395919,5,2018-06-09,2019-10-06,0,cryptoscam_synthetic
legitimate_002577,legitimate,0.5290621497985426,1.6316014285114764,0.24175810303897569,183,2018-05-04,2019-11-24,0,cryptoscam_synthetic
legitimate_002578,legitimate,0.16941666475985817,2.559143733331228,0.12853826340478733,116,2018-06-09,2019-10-22,0,cryptoscam_synthetic
legitimate_002579,legitimate,2.4763518861573512,5.543846172032063,0.046523899326128756,97,2018-11-18,2019-02-17,0,cryptoscam_synthetic
legitimate_002580,legitimate,1.6258624916313527,4.152158291958314,0.7988676276610419,110,2018-04-23,2019-07-04,0,cryptoscam_synthetic
legitimate_002581,legitimate,1.0996523339468354,0.3864214124234779,0.3539108247708363,105,2018-03-15,2019-05-22,0,cryptoscam_synthetic
legitimate_002582,legitimate,1.0067810897203964,0.4901711166622231,0.022600288925469694,196,2018-07-24,2019-03-21,0,cryptoscam_synthetic
legitimate_002583,legitimate,5.711554971167713,0.3403065819664425,0.07366266066977492,168,2018-10-12,2019-05-12,0,cryptoscam_synthetic
legitimate_002584,legitimate,0.24455262950013917,2.9908138597829708,0.16589398162522045,7,2018-03-26,2019-10-08,0,cryptoscam_synthetic
legitimate_002585,legitimate,0.578205731178902,1.120837035526859,0.2711878202245678,170,2018-03-01,2019-12-13,0,cryptoscam_synthetic
legitimate_002586,legitimate,0.44749441954185987,3.1169117255431735,0.054436522914059864,121,2018-04-10,2019-05-19,0,cryptoscam_synthetic
legitimate_002587,legitimate,4.988128237477232,0.3480159323784531,0.09415457021412828,186,2018-03-23,2019-12-03,0,cryptoscam_synthetic
legitimate_002588,legitimate,1.4579387928058898,2.261138213466743,0.15212386213714668,27,2018-06-18,2019-04-04,0,cryptoscam_synthetic
legitimate_002589,legitimate,6.109939939783244,4.957899251094921,0.025693050323356628,186,2018-02-11,2019-03-13,0,cryptoscam_synthetic
legitimate_002590,legitimate,4.786691058999887,4.4399336100731155,0.25179990891869153,6,2018-11-26,2019-12-09,0,cryptoscam_synthetic
legitimate_002591,legitimate,3.072111842453088,1.8499511068717907,0.0975436266808992,84,2018-11-13,2019-09-05,0,cryptoscam_synthetic
legitimate_002592,legitimate,0.7481505263876732,3.0740002823493766,0.004067808272968313,91,2018-01-02,2019-10-22,0,cryptoscam_synthetic
legitimate_002593,legitimate,2.9217284181817145,0.20213171184543813,0.16806219472687603,45,2018-09-03,2019-04-01,0,cryptoscam_synthetic
legitimate_002594,legitimate,3.470678672435181,7.988151132863826,0.05501132624727664,64,2018-06-26,2019-10-07,0,cryptoscam_synthetic
legitimate_002595,legitimate,2.7955977469457713,0.21556548993780475,0.051747332922560146,94,2018-11-13,2019-05-13,0,cryptoscam_synthetic
legitimate_002596,legitimate,3.7267747712282535,1.9497426352713718,0.21754653804128235,164,2018-06-01,2019-10-16,0,cryptoscam_synthetic
legitimate_002597,legitimate,0.113019752990839,0.7228283170499634,0.03149632699730164,134,2018-02-16,2019-05-15,0,cryptoscam_synthetic
legitimate_002598,legitimate,1.6381069259449985,0.6492269590993067,0.0375718861973772,155,2018-10-27,2019-08-15,0,cryptoscam_synthetic
legitimate_002599,legitimate,4.2336132611819774,1.4101480539911975,0.1412339948052766,21,2018-06-05,2019-03-10,0,cryptoscam_synthetic
legitimate_002600,legitimate,1.297341612317854,1.48756190887878,0.09386275622570012,142,2018-05-06,2019-02-05,0,cryptoscam_synthetic
legitimate_002601,legitimate,1.7139743964506788,4.267249793037812,0.024300503800740385,196,2018-06-15,2019-01-15,0,cryptoscam_synthetic
legitimate_002602,legitimate,4.411746701011579,0.18609249445910375,0.02780808253208807,95,2018-11-27,2019-05-05,0,cryptoscam_synthetic
legitimate_002603,legitimate,0.9815300843489538,1.785223338128547,0.2526414884895568,132,2018-11-18,2019-04-05,0,cryptoscam_synthetic
legitimate_002604,legitimate,4.012217841184277,0.9796076832748051,0.22105012815689135,31,2018-03-01,2019-12-21,0,cryptoscam_synthetic
legitimate_002605,legitimate,0.38155638989596075,2.07657561583174,0.03550879691586533,114,2018-05-27,2019-08-15,0,cryptoscam_synthetic
legitimate_002606,legitimate,4.084654822906582,0.8949010547474431,0.0701969114678271,58,2018-07-12,2019-09-21,0,cryptoscam_synthetic
legitimate_002607,legitimate,0.05175022395415174,0.15834182385011808,0.24539263942368994,75,2018-05-24,2019-02-08,0,cryptoscam_synthetic
legitimate_002608,legitimate,6.589383006542916,4.93894626389232,0.22916226237913123,90,2018-06-23,2019-03-09,0,cryptoscam_synthetic
legitimate_002609,legitimate,3.500007841387976,1.7981963155105136,0.08468306093790656,15,2018-09-17,2019-07-12,0,cryptoscam_synthetic
legitimate_002610,legitimate,8.142220454502928,2.812951776942574,0.3083673752361414,104,2018-01-25,2019-12-02,0,cryptoscam_synthetic
legitimate_002611,legitimate,1.907834991287448,6.891498341390929,0.03301000958536764,160,2018-07-09,2019-11-28,0,cryptoscam_synthetic
legitimate_002612,legitimate,5.537551914112583,0.2507016498713465,0.17249952501617408,180,2018-04-07,2019-03-24,0,cryptoscam_synthetic
legitimate_002613,legitimate,1.5002179426394897,1.116354542623094,0.013033699575449812,19,2018-04-25,2019-10-13,0,cryptoscam_synthetic
legitimate_002614,legitimate,4.591677419400604,0.2489817207478414,0.0519903600885833,9,2018-02-22,2019-05-16,0,cryptoscam_synthetic
legitimate_002615,legitimate,4.3956488310874695,3.9572774819442444,0.11014805079764307,68,2018-04-11,2019-07-13,0,cryptoscam_synthetic
legitimate_002616,legitimate,1.5540165535150587,10.545996800360719,0.3332840062925721,25,2018-03-28,2019-04-25,0,cryptoscam_synthetic
legitimate_002617,legitimate,1.8719294450639994,2.298033168530837,0.537610028889085,21,2018-04-11,2019-08-21,0,cryptoscam_synthetic
legitimate_002618,legitimate,0.9888457575620124,1.5731755038610138,0.0823196222796173,120,2018-09-16,2019-04-22,0,cryptoscam_synthetic
legitimate_002619,legitimate,0.9900388198015804,0.03529662243291585,0.06244131859279625,88,2018-08-12,2019-06-23,0,cryptoscam_synthetic
legitimate_002620,legitimate,0.14331869767501387,0.34043621028524473,0.017944585897320144,95,2018-07-25,2019-05-06,0,cryptoscam_synthetic
legitimate_002621,legitimate,0.3595655864313974,2.246021340929179,0.8171071674988616,68,2018-07-22,2019-10-23,0,cryptoscam_synthetic
legitimate_002622,legitimate,5.806469750567264,3.5239214970708135,0.4646504430688621,187,2018-06-05,2019-10-10,0,cryptoscam_synthetic
legitimate_002623,legitimate,2.9961315912678175,5.048313634747787,0.1453847506197292,144,2018-10-13,2019-02-09,0,cryptoscam_synthetic
legitimate_002624,legitimate,1.0113080917992598,2.7952787908436987,0.040946410823744984,17,2018-10-16,2019-12-23,0,cryptoscam_synthetic
legitimate_002625,legitimate,3.397140323952859,2.244612128027739,0.38495446091493685,89,2018-05-02,2019-01-06,0,cryptoscam_synthetic
legitimate_002626,legitimate,3.02245769963736,1.4437759281230014,0.3370661407098607,150,2018-02-05,2019-12-06,0,cryptoscam_synthetic
legitimate_002627,legitimate,1.246662683195307,0.9486048511804615,0.04365945474321273,56,2018-03-26,2019-11-10,0,cryptoscam_synthetic
legitimate_002628,legitimate,1.141391400809852,0.2707084612735716,0.06729979373807084,56,2018-10-19,2019-02-28,0,cryptoscam_synthetic
legitimate_002629,legitimate,3.4507364694171736,9.80228899719257,0.15170420478388924,92,2018-08-10,2019-07-03,0,cryptoscam_synthetic
legitimate_002630,legitimate,8.442329268274937,7.5428485940055845,0.3056375244702037,22,2018-09-16,2019-02-21,0,cryptoscam_synthetic
legitimate_002631,legitimate,0.18240067314188577,1.1153814345824167,0.04328098745002315,182,2018-05-17,2019-09-07,0,cryptoscam_synthetic
legitimate_002632,legitimate,2.9230886593107237,0.8188687390126484,0.22253019303399962,98,2018-02-26,2019-01-24,0,cryptoscam_synthetic
legitimate_002633,legitimate,3.38402641550889,2.1671508229496537,0.409014034816901,31,2018-01-03,2019-10-03,0,cryptoscam_synthetic
legitimate_002634,legitimate,1.5143974292864724,3.4332358435479,0.028419372661431987,170,2018-02-24,2019-02-27,0,cryptoscam_synthetic
legitimate_002635,legitimate,1.6040895514005866,1.1809487313645666,0.4027024861254642,82,2018-01-19,2019-04-05,0,cryptoscam_synthetic
legitimate_002636,legitimate,0.3563768175252343,2.261701648739047,0.18477483349644233,73,2018-02-04,2019-11-07,0,cryptoscam_synthetic
legitimate_002637,legitimate,1.0105527640513332,0.5212705203917226,0.15565004832006366,143,2018-05-15,2019-12-17,0,cryptoscam_synthetic
legitimate_002638,legitimate,5.24567620188161,1.162249573209215,0.26677811544657737,146,2018-06-09,2019-05-06,0,cryptoscam_synthetic
legitimate_002639,legitimate,1.785644727076437,1.6739859092418492,0.35415994864016165,45,2018-09-08,2019-07-13,0,cryptoscam_synthetic
legitimate_002640,legitimate,2.683189384646733,1.361055777936943,0.4376472827673064,69,2018-04-06,2019-03-15,0,cryptoscam_synthetic
legitimate_002641,legitimate,1.7481581540313431,5.664763850231458,0.5530794228554139,82,2018-03-07,2019-10-18,0,cryptoscam_synthetic
legitimate_002642,legitimate,0.9445409699037512,1.1706363317380744,0.19676807117663153,100,2018-11-02,2019-09-15,0,cryptoscam_synthetic
legitimate_002643,legitimate,0.01967533126289574,2.089252859350177,0.624303233272032,80,2018-06-11,2019-11-10,0,cryptoscam_synthetic
legitimate_002644,legitimate,0.7351377434691808,2.958442557178249,0.11564662808486706,123,2018-02-26,2019-01-13,0,cryptoscam_synthetic
legitimate_002645,legitimate,11.432061310546624,0.08664551739890301,0.10097277404845338,38,2018-10-25,2019-11-18,0,cryptoscam_synthetic
legitimate_002646,legitimate,0.07936731082229151,4.707639508446105,0.13496530130982867,96,2018-03-10,2019-07-12,0,cryptoscam_synthetic
